IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IP_PROP3;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP12;IP_PROP15;IP_PROP13;IP_PROP16;IP_PROP25;IP_PROP14;IP_PROP18;IP_PROP17;IC_GROUP0;IC_GROUP1;IC_GROUP2
447;Спортивный Костюм Дыхание Спорта;27;Y;;;;;text;/upload/iblock/c6b/m1ua2mdt7y4xwq1jguqtcu7u8ezoh0wd.jpg;"Очаровательный комбинезон с тонкой бретель-американка. Облегающий силуэт. Эффектная модель, которая поможет подчеркнуть достоинства Вашей фигуры. Практичный вариант для занятий спортом.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Вырез горловины:</b> V-образный вырез</li>

							<li><b>Длина изделия:</b> Мини, 90.0 см</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Габариты предметов:</b><span class=""Apple-tab-span"" style=""white-space: pre;"">	</span> Длина, 94.0 см</li>

							<li><b>Брюки:</b> Ширина брючин, 30.0 см</li>

							<li><b>Брюки:</b> Длина по внутреннему шву, 13.0 см</li>

							<li><b>Сезон</b>: лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Россия</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-breath-sports;500;;;;;;;;;189-05-хх;"Россия ""Grishko""";95% хлопок, 5% эластан;;;/upload/iblock/efb/05gkd1gq9npfyioqhpai23klw3zu1pw3.jpg;;;;;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/a57/j76r2mzhxyrfrw4ongpzvygjr7b4vnz4.jpg;;;;Да;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/f8b/vulx861rxadfgx0i1vg7vw8347exmmnm.jpg;;;;Да;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;;;;Да;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/fd3/cvknocl7dt29n9s4uzywii06nx15frnt.jpg;;;;Да;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/af2/p352orb35l1vl6q18a7z5au2svn4uylk.jpg;;;;Да;;Спортивная Одежда;;
456;Спортивный Костюм Вечерний Спорт;28;Y;;;;Прекрасный комплект, состоящий из футболки с округлым вырезом горловины и короткими рукавами и шорт. Модель выполнена из качественного материала. Отличный вариант на каждый день.;text;/upload/iblock/59f/js01cq0bx42p74z12xx958jnp7l0broq.jpg;"Платье из коллекции Марии Шараповой, российской теннисистки, 2-ой ракетки мира, заслуженного мастера спорта. Особенности включают в себя Dri-FIT - легкая и дышащая ткань, обеспечивающая спортсменам сухость и комфорт. Конструкция плоских швов сводит натирание к нулю, предотвращая появление раздражения. Сетчатые вставки на теплостойкой поверхности улучшают вентиляцию. Вшитое бра со вставками из сетчатой ткани обеспечивает эффективную поддержку и вентиляцию. Swoosh логотип дополняет.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина изделия: </b>Мини, 80.0 см</li>

							<li><b>По назначению:</b> Спорт</li>

							<li><b>Длина рукава:</b> Без рукавов</li>

							<li><b>Вид бретелек:</b> Тонкие бретельки</li>

							<li><b>Сезон:</b> лето</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Стиль:</b> Спортивный стиль</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;sports-suit-evening-activities;720;;;;;;;;да;189-06-хх;"Китай ""Гун Джой Ли""";трикотаж;;1;/upload/iblock/157/ii8y0169hh251p33wtvtaqrzt0lhehhe.jpg;;;;Да;;Спортивная Одежда;;
557;Ремень Радуга;36;Y;;;;;text;/upload/iblock/f0b/ny66319j55rd1b738ebx2emkulnfpo4e.jpg;"Стильный текстильный ремень, декорированный полоской и фирменным логотипом. Застежка на металлическую пряжку. Отличный вариант на каждый день.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 4.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-rainbow;360;;;;;;да;;;188-11-xx;"Румыния ""Радужный Вэй""";трикотаж;;;;;;;;;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;38;Y;;;;;text;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-elegance;500;;;;;;;;;188-13-xx;"Румыния ""Радужный Вэй""";кожа;;;/upload/iblock/acf/vejuezkw9as5198ziotqbpwx2hr4x1ri.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;38;Y;;;;;text;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-elegance;500;;;;;;;;;188-13-xx;"Румыния ""Радужный Вэй""";кожа;;;/upload/iblock/4f7/dz6f62ulod3s0qv6c4dh7axvkv4jpkfa.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;38;Y;;;;;text;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-elegance;500;;;;;;;;;188-13-xx;"Румыния ""Радужный Вэй""";кожа;;;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;38;Y;;;;;text;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-elegance;500;;;;;;;;;188-13-xx;"Румыния ""Радужный Вэй""";кожа;;;/upload/iblock/66e/lnwui7s3aye32rov83vfmc70hw9etx2s.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
610;Ремень Элегантность;38;Y;;;;;text;/upload/iblock/7fc/po45t8htigy0whgbkmrf8i0wrxic5xz8.jpg;"Оригинальный кожаный ремень с изящной пряжкой. Будет великолепно смотреться с Вашим модным нарядом, идеально дополнит повседневный образ. Ремень регулируется по длине.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 98.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 3.5 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Соединенные Штаты</li>

							<li><b>Страна производитель:</b> Румыния</li>
							</ul>
							</div>
							</div>
						";html;strap-elegance;500;;;;;;;;;188-13-xx;"Румыния ""Радужный Вэй""";кожа;;;/upload/iblock/499/t3jlblil8ugpwpi3kjujb25b8hjsafny.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
628;Ремень Плетение;40;Y;;;;;text;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;"Стильный ремень станет прекрасным завершением Вашего образа. Плетеная фактура всегда актуальна.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 108.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 4.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Франция</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;strap-weaving;500;;;;;;;;;188-15-xx;"Китай ""Гун Джой Ли""";искусственные материалы;;;/upload/iblock/764/9biqx1yzjhyqaxxjlzez5jpe5l1q8ts3.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
628;Ремень Плетение;40;Y;;;;;text;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;"Стильный ремень станет прекрасным завершением Вашего образа. Плетеная фактура всегда актуальна.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 108.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 4.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Франция</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;strap-weaving;500;;;;;;;;;188-15-xx;"Китай ""Гун Джой Ли""";искусственные материалы;;;/upload/iblock/c0b/6r12l33rznfatalj4ygdc3s5rncsdrdw.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
628;Ремень Плетение;40;Y;;;;;text;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;"Стильный ремень станет прекрасным завершением Вашего образа. Плетеная фактура всегда актуальна.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 108.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 4.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Франция</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;strap-weaving;500;;;;;;;;;188-15-xx;"Китай ""Гун Джой Ли""";искусственные материалы;;;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
628;Ремень Плетение;40;Y;;;;;text;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;"Стильный ремень станет прекрасным завершением Вашего образа. Плетеная фактура всегда актуальна.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 108.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 4.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Франция</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;strap-weaving;500;;;;;;;;;188-15-xx;"Китай ""Гун Джой Ли""";искусственные материалы;;;/upload/iblock/d30/itrzg9kov3743zkhh7z91w0d5xbbh4fp.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
628;Ремень Плетение;40;Y;;;;;text;/upload/iblock/1c0/t9xbqla51by6ymvyxyl5s78wp4dco57h.jpg;"Стильный ремень станет прекрасным завершением Вашего образа. Плетеная фактура всегда актуальна.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 2.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 108.0 см</li>

							<li><b>Размер пряжки:</b> Маленькая, 4.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Женский</li>

							<li><b>Страна бренда:</b> Франция</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;strap-weaving;500;;;;;;;;;188-15-xx;"Китай ""Гун Джой Ли""";искусственные материалы;;;/upload/iblock/7fd/eoc3skx9m4ga3chhiiw05bjiwjqpi2ig.jpg;;;;;;Аксессуары;Ремни;Ремни Женские
601;Ремень Классика;37;Y;;;;;text;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>
						";html;strap-classics;500;;;;;;;;;188-12-xx;"Италия ""Фирстиль""";кожа;;;/upload/iblock/453/gskw43mc8j8byok816sdegkskdiwp24m.jpg;;;;;;Аксессуары;Ремни;Ремни Мужские
601;Ремень Классика;37;Y;;;;;text;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>
						";html;strap-classics;500;;;;;;;;;188-12-xx;"Италия ""Фирстиль""";кожа;;;/upload/iblock/bc3/l85n63yg1v69dw009zhomnj9yzqv6fa9.jpg;;;;;;Аксессуары;Ремни;Ремни Мужские
601;Ремень Классика;37;Y;;;;;text;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>
						";html;strap-classics;500;;;;;;;;;188-12-xx;"Италия ""Фирстиль""";кожа;;;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;;;;;;Аксессуары;Ремни;Ремни Мужские
601;Ремень Классика;37;Y;;;;;text;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>
						";html;strap-classics;500;;;;;;;;;188-12-xx;"Италия ""Фирстиль""";кожа;;;/upload/iblock/62b/bskz96ptx1q1vvnlh8imw1yksr0mphui.jpg;;;;;;Аксессуары;Ремни;Ремни Мужские
601;Ремень Классика;37;Y;;;;;text;/upload/iblock/6ba/uoyii0m5sqtbtvval3dun78e1ng996hi.jpg;"Стильный и качественный ремень станет прекрасным завершение Вашего образа. Ширина ремня ок. 3,5 см, длина регулируется на уменьшение. Уход за изделием: натереть пряжку войлоком, кожу влажной тряпочкой.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Габариты предметов:</b> Ширина, 3.5 см</li>

							<li><b>Габариты предметов:</b> Длина, 105.0 см</li>

							<li><b>Размер пряжки:</b> Крупная, 7.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Страна бренда:</b> Италия</li>

							<li><b>Страна производитель:</b> Италия</li>
							</ul>
							</div>
							</div>
						";html;strap-classics;500;;;;;;;;;188-12-xx;"Италия ""Фирстиль""";кожа;;;/upload/iblock/b9b/1k47tghusabk2ib7tx8wngg8flch6qk3.jpg;;;;;;Аксессуары;Ремни;Ремни Мужские
